Event_ID,Trap_ID,Site_ID,Season,Deployment_DateTime,Retrieval_DateTime,Trap_Type,Trap_Status,Sample_Validity,Officer,Notes,Created_By,Created_Date
EVT-01527,TRP-005,ST-005,2025-26,2026-01-07 00:00,2026-01-09 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2026-01-09
EVT-01528,TRP-005,ST-005,2025-26,2026-01-14 00:00,2026-01-16 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2026-01-16
EVT-01529,TRP-005,ST-005,2025-26,2026-01-21 00:00,2026-01-23 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2026-01-23
EVT-01530,TRP-005,ST-005,2025-26,2026-01-28 00:00,2026-01-30 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2026-01-30
EVT-01531,TRP-006,ST-006,2025-26,2025-10-01 00:00,2025-10-03 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2025-10-03
EVT-01532,TRP-006,ST-006,2025-26,2025-10-08 00:00,2025-10-10 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2025-10-10
EVT-01533,TRP-006,ST-006,2025-26,2025-10-15 00:00,2025-10-17 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-10-17
EVT-01534,TRP-006,ST-006,2025-26,2025-10-22 00:00,2025-10-24 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2025-10-24
EVT-01535,TRP-006,ST-006,2025-26,2025-10-29 00:00,2025-10-31 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-10-31
EVT-01536,TRP-006,ST-006,2025-26,2025-11-05 00:00,2025-11-07 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2025-11-07
EVT-01537,TRP-006,ST-006,2025-26,2025-11-12 00:00,2025-11-14 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-11-14
EVT-01538,TRP-006,ST-006,2025-26,2025-11-19 00:00,2025-11-21 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-11-21
EVT-01539,TRP-006,ST-006,2025-26,2025-11-26 00:00,2025-11-28 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2025-11-28
EVT-01540,TRP-006,ST-006,2025-26,2025-12-03 00:00,2025-12-05 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-12-05
EVT-01541,TRP-006,ST-006,2025-26,2025-12-10 00:00,2025-12-12 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-12-12
EVT-01542,TRP-006,ST-006,2025-26,2025-12-17 00:00,2025-12-19 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-12-19
EVT-01543,TRP-006,ST-006,2025-26,2025-12-24 00:00,2025-12-26 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-12-26
EVT-01544,TRP-006,ST-006,2025-26,2025-12-31 00:00,2026-01-02 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2026-01-02
EVT-01545,TRP-006,ST-006,2025-26,2026-01-07 00:00,2026-01-09 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2026-01-09
EVT-01546,TRP-006,ST-006,2025-26,2026-01-14 00:00,2026-01-16 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2026-01-16
EVT-01547,TRP-006,ST-006,2025-26,2026-01-21 00:00,2026-01-23 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2026-01-23
EVT-01548,TRP-006,ST-006,2025-26,2026-01-28 00:00,2026-01-30 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2026-01-30
EVT-01549,TRP-007,ST-007,2025-26,2025-10-01 00:00,2025-10-03 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-10-03
EVT-01550,TRP-007,ST-007,2025-26,2025-10-08 00:00,2025-10-10 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-10-10
EVT-01551,TRP-007,ST-007,2025-26,2025-10-15 00:00,2025-10-17 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2025-10-17
EVT-01552,TRP-007,ST-007,2025-26,2025-10-22 00:00,2025-10-24 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-10-24
EVT-01553,TRP-007,ST-007,2025-26,2025-10-29 00:00,2025-10-31 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2025-10-31
EVT-01554,TRP-007,ST-007,2025-26,2025-11-05 00:00,2025-11-07 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2025-11-07
EVT-01555,TRP-007,ST-007,2025-26,2025-11-12 00:00,2025-11-14 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-11-14
EVT-01556,TRP-007,ST-007,2025-26,2025-11-19 00:00,2025-11-21 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-11-21
EVT-01557,TRP-007,ST-007,2025-26,2025-11-26 00:00,2025-11-28 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-11-28
EVT-01558,TRP-007,ST-007,2025-26,2025-12-03 00:00,2025-12-05 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2025-12-05
EVT-01559,TRP-007,ST-007,2025-26,2025-12-10 00:00,2025-12-12 00:00,CDC Light Trap,Failed - Equipment/Battery,Invalid,R. Patel,,data_generator,2025-12-12
EVT-01560,TRP-007,ST-007,2025-26,2025-12-17 00:00,2025-12-19 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-12-19
EVT-01561,TRP-007,ST-007,2025-26,2025-12-24 00:00,2025-12-26 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-12-26
EVT-01562,TRP-007,ST-007,2025-26,2025-12-31 00:00,2026-01-02 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2026-01-02
EVT-01563,TRP-007,ST-007,2025-26,2026-01-07 00:00,2026-01-09 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2026-01-09
EVT-01564,TRP-007,ST-007,2025-26,2026-01-14 00:00,2026-01-16 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2026-01-16
EVT-01565,TRP-007,ST-007,2025-26,2026-01-21 00:00,2026-01-23 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2026-01-23
EVT-01566,TRP-007,ST-007,2025-26,2026-01-28 00:00,2026-01-30 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2026-01-30
EVT-01567,TRP-008,ST-008,2025-26,2025-10-01 00:00,2025-10-03 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2025-10-03
EVT-01568,TRP-008,ST-008,2025-26,2025-10-08 00:00,2025-10-10 00:00,Gravid Trap,Partial,Valid,M. Ahmed,,data_generator,2025-10-10
EVT-01569,TRP-008,ST-008,2025-26,2025-10-15 00:00,2025-10-17 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2025-10-17
EVT-01570,TRP-008,ST-008,2025-26,2025-10-22 00:00,2025-10-24 00:00,Gravid Trap,Failed - Equipment/Battery,Invalid,M. Ahmed,,data_generator,2025-10-24
EVT-01571,TRP-008,ST-008,2025-26,2025-10-29 00:00,2025-10-31 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-10-31
EVT-01572,TRP-008,ST-008,2025-26,2025-11-05 00:00,2025-11-07 00:00,Gravid Trap,Failed - Equipment/Battery,Invalid,J. Nguyen,,data_generator,2025-11-07
EVT-01573,TRP-008,ST-008,2025-26,2025-11-12 00:00,2025-11-14 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-11-14
EVT-01574,TRP-008,ST-008,2025-26,2025-11-19 00:00,2025-11-21 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-11-21
EVT-01575,TRP-008,ST-008,2025-26,2025-11-26 00:00,2025-11-28 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-11-28
EVT-01576,TRP-008,ST-008,2025-26,2025-12-03 00:00,2025-12-05 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2025-12-05
EVT-01577,TRP-008,ST-008,2025-26,2025-12-10 00:00,2025-12-12 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-12-12
EVT-01578,TRP-008,ST-008,2025-26,2025-12-17 00:00,2025-12-19 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2025-12-19
EVT-01579,TRP-008,ST-008,2025-26,2025-12-24 00:00,2025-12-26 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-12-26
EVT-01580,TRP-008,ST-008,2025-26,2025-12-31 00:00,2026-01-02 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2026-01-02
EVT-01581,TRP-008,ST-008,2025-26,2026-01-07 00:00,2026-01-09 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2026-01-09
EVT-01582,TRP-008,ST-008,2025-26,2026-01-14 00:00,2026-01-16 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2026-01-16
EVT-01583,TRP-008,ST-008,2025-26,2026-01-21 00:00,2026-01-23 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2026-01-23
EVT-01584,TRP-008,ST-008,2025-26,2026-01-28 00:00,2026-01-30 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2026-01-30
EVT-01585,TRP-009,ST-009,2025-26,2025-10-01 00:00,2025-10-03 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2025-10-03
EVT-01586,TRP-009,ST-009,2025-26,2025-10-08 00:00,2025-10-10 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-10-10
EVT-01587,TRP-009,ST-009,2025-26,2025-10-15 00:00,2025-10-17 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2025-10-17
EVT-01588,TRP-009,ST-009,2025-26,2025-10-22 00:00,2025-10-24 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-10-24
EVT-01589,TRP-009,ST-009,2025-26,2025-10-29 00:00,2025-10-31 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2025-10-31
EVT-01590,TRP-009,ST-009,2025-26,2025-11-05 00:00,2025-11-07 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2025-11-07
EVT-01591,TRP-009,ST-009,2025-26,2025-11-12 00:00,2025-11-14 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-11-14
EVT-01592,TRP-009,ST-009,2025-26,2025-11-19 00:00,2025-11-21 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2025-11-21
EVT-01593,TRP-009,ST-009,2025-26,2025-11-26 00:00,2025-11-28 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2025-11-28
EVT-01594,TRP-009,ST-009,2025-26,2025-12-03 00:00,2025-12-05 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-12-05
EVT-01595,TRP-009,ST-009,2025-26,2025-12-10 00:00,2025-12-12 00:00,BG-Sentinel,Missing,N/A,M. Ahmed,,data_generator,2025-12-12
EVT-01596,TRP-009,ST-009,2025-26,2025-12-17 00:00,2025-12-19 00:00,BG-Sentinel,Missing,N/A,S. O'Connell,,data_generator,2025-12-19
EVT-01597,TRP-009,ST-009,2025-26,2025-12-24 00:00,2025-12-26 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2025-12-26
EVT-01598,TRP-009,ST-009,2025-26,2025-12-31 00:00,2026-01-02 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2026-01-02
EVT-01599,TRP-009,ST-009,2025-26,2026-01-07 00:00,2026-01-09 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2026-01-09
EVT-01600,TRP-009,ST-009,2025-26,2026-01-14 00:00,2026-01-16 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2026-01-16
EVT-01601,TRP-009,ST-009,2025-26,2026-01-21 00:00,2026-01-23 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2026-01-23
EVT-01602,TRP-009,ST-009,2025-26,2026-01-28 00:00,2026-01-30 00:00,BG-Sentinel,Partial,Valid,M. Ahmed,,data_generator,2026-01-30
EVT-01603,TRP-010,ST-010,2025-26,2025-10-01 00:00,2025-10-03 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2025-10-03
EVT-01604,TRP-010,ST-010,2025-26,2025-10-08 00:00,2025-10-10 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-10-10
EVT-01605,TRP-010,ST-010,2025-26,2025-10-15 00:00,2025-10-17 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2025-10-17
EVT-01606,TRP-010,ST-010,2025-26,2025-10-22 00:00,2025-10-24 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-10-24
EVT-01607,TRP-010,ST-010,2025-26,2025-10-29 00:00,2025-10-31 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-10-31
EVT-01608,TRP-010,ST-010,2025-26,2025-11-05 00:00,2025-11-07 00:00,CDC Light Trap,Partial,Valid,T. Singh,,data_generator,2025-11-07
EVT-01609,TRP-010,ST-010,2025-26,2025-11-12 00:00,2025-11-14 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-11-14
EVT-01610,TRP-010,ST-010,2025-26,2025-11-19 00:00,2025-11-21 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2025-11-21
EVT-01611,TRP-010,ST-010,2025-26,2025-11-26 00:00,2025-11-28 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-11-28
EVT-01612,TRP-010,ST-010,2025-26,2025-12-03 00:00,2025-12-05 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2025-12-05
EVT-01613,TRP-010,ST-010,2025-26,2025-12-10 00:00,2025-12-12 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-12-12
EVT-01614,TRP-010,ST-010,2025-26,2025-12-17 00:00,2025-12-19 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-12-19
EVT-01615,TRP-010,ST-010,2025-26,2025-12-24 00:00,2025-12-26 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-12-26
EVT-01616,TRP-010,ST-010,2025-26,2025-12-31 00:00,2026-01-02 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2026-01-02
EVT-01617,TRP-010,ST-010,2025-26,2026-01-07 00:00,2026-01-09 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2026-01-09
EVT-01618,TRP-010,ST-010,2025-26,2026-01-14 00:00,2026-01-16 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2026-01-16
EVT-01619,TRP-010,ST-010,2025-26,2026-01-21 00:00,2026-01-23 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2026-01-23
EVT-01620,TRP-010,ST-010,2025-26,2026-01-28 00:00,2026-01-30 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2026-01-30
EVT-01621,TRP-011,ST-010,2025-26,2025-10-01 00:00,2025-10-03 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2025-10-03
EVT-01622,TRP-011,ST-010,2025-26,2025-10-08 00:00,2025-10-10 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2025-10-10
EVT-01623,TRP-011,ST-010,2025-26,2025-10-15 00:00,2025-10-17 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2025-10-17
EVT-01624,TRP-011,ST-010,2025-26,2025-10-22 00:00,2025-10-24 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2025-10-24
EVT-01625,TRP-011,ST-010,2025-26,2025-10-29 00:00,2025-10-31 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2025-10-31
EVT-01626,TRP-011,ST-010,2025-26,2025-11-05 00:00,2025-11-07 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2025-11-07
EVT-01627,TRP-011,ST-010,2025-26,2025-11-12 00:00,2025-11-14 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2025-11-14
EVT-01628,TRP-011,ST-010,2025-26,2025-11-19 00:00,2025-11-21 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2025-11-21
EVT-01629,TRP-011,ST-010,2025-26,2025-11-26 00:00,2025-11-28 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2025-11-28
EVT-01630,TRP-011,ST-010,2025-26,2025-12-03 00:00,2025-12-05 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2025-12-05
EVT-01631,TRP-011,ST-010,2025-26,2025-12-10 00:00,2025-12-12 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2025-12-12
EVT-01632,TRP-011,ST-010,2025-26,2025-12-17 00:00,2025-12-19 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2025-12-19
EVT-01633,TRP-011,ST-010,2025-26,2025-12-24 00:00,2025-12-26 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2025-12-26
EVT-01634,TRP-011,ST-010,2025-26,2025-12-31 00:00,2026-01-02 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2026-01-02
EVT-01635,TRP-011,ST-010,2025-26,2026-01-07 00:00,2026-01-09 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2026-01-09
EVT-01636,TRP-011,ST-010,2025-26,2026-01-14 00:00,2026-01-16 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2026-01-16
EVT-01637,TRP-011,ST-010,2025-26,2026-01-21 00:00,2026-01-23 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2026-01-23
EVT-01638,TRP-011,ST-010,2025-26,2026-01-28 00:00,2026-01-30 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2026-01-30
EVT-01639,TRP-012,ST-011,2025-26,2025-10-01 00:00,2025-10-03 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2025-10-03
EVT-01640,TRP-012,ST-011,2025-26,2025-10-08 00:00,2025-10-10 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2025-10-10
EVT-01641,TRP-012,ST-011,2025-26,2025-10-15 00:00,2025-10-17 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2025-10-17
EVT-01642,TRP-012,ST-011,2025-26,2025-10-22 00:00,2025-10-24 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2025-10-24
EVT-01643,TRP-012,ST-011,2025-26,2025-10-29 00:00,2025-10-31 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2025-10-31
EVT-01644,TRP-012,ST-011,2025-26,2025-11-05 00:00,2025-11-07 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2025-11-07
EVT-01645,TRP-012,ST-011,2025-26,2025-11-12 00:00,2025-11-14 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2025-11-14
EVT-01646,TRP-012,ST-011,2025-26,2025-11-19 00:00,2025-11-21 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2025-11-21
EVT-01647,TRP-012,ST-011,2025-26,2025-11-26 00:00,2025-11-28 00:00,EVS (CO2-baited),Missing,N/A,M. Ahmed,,data_generator,2025-11-28
EVT-01648,TRP-012,ST-011,2025-26,2025-12-03 00:00,2025-12-05 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2025-12-05
EVT-01649,TRP-012,ST-011,2025-26,2025-12-10 00:00,2025-12-12 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2025-12-12
EVT-01650,TRP-012,ST-011,2025-26,2025-12-17 00:00,2025-12-19 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2025-12-19
EVT-01651,TRP-012,ST-011,2025-26,2025-12-24 00:00,2025-12-26 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2025-12-26
EVT-01652,TRP-012,ST-011,2025-26,2025-12-31 00:00,2026-01-02 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2026-01-02
EVT-01653,TRP-012,ST-011,2025-26,2026-01-07 00:00,2026-01-09 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2026-01-09
EVT-01654,TRP-012,ST-011,2025-26,2026-01-14 00:00,2026-01-16 00:00,EVS (CO2-baited),Failed - Equipment/Battery,Invalid,M. Ahmed,,data_generator,2026-01-16
EVT-01655,TRP-012,ST-011,2025-26,2026-01-21 00:00,2026-01-23 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2026-01-23
EVT-01656,TRP-012,ST-011,2025-26,2026-01-28 00:00,2026-01-30 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2026-01-30
EVT-01657,TRP-013,ST-012,2025-26,2025-10-01 00:00,2025-10-03 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-10-03
EVT-01658,TRP-013,ST-012,2025-26,2025-10-08 00:00,2025-10-10 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2025-10-10
EVT-01659,TRP-013,ST-012,2025-26,2025-10-15 00:00,2025-10-17 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-10-17
EVT-01660,TRP-013,ST-012,2025-26,2025-10-22 00:00,2025-10-24 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-10-24
EVT-01661,TRP-013,ST-012,2025-26,2025-10-29 00:00,2025-10-31 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2025-10-31
EVT-01662,TRP-013,ST-012,2025-26,2025-11-05 00:00,2025-11-07 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-11-07
EVT-01663,TRP-013,ST-012,2025-26,2025-11-12 00:00,2025-11-14 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2025-11-14
EVT-01664,TRP-013,ST-012,2025-26,2025-11-19 00:00,2025-11-21 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2025-11-21
EVT-01665,TRP-013,ST-012,2025-26,2025-11-26 00:00,2025-11-28 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-11-28
EVT-01666,TRP-013,ST-012,2025-26,2025-12-03 00:00,2025-12-05 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-12-05
EVT-01667,TRP-013,ST-012,2025-26,2025-12-10 00:00,2025-12-12 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2025-12-12
EVT-01668,TRP-013,ST-012,2025-26,2025-12-17 00:00,2025-12-19 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2025-12-19
EVT-01669,TRP-013,ST-012,2025-26,2025-12-24 00:00,2025-12-26 00:00,CDC Light Trap,Missing,N/A,M. Ahmed,,data_generator,2025-12-26
EVT-01670,TRP-013,ST-012,2025-26,2025-12-31 00:00,2026-01-02 00:00,CDC Light Trap,Missing,N/A,J. Nguyen,,data_generator,2026-01-02
EVT-01671,TRP-013,ST-012,2025-26,2026-01-07 00:00,2026-01-09 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2026-01-09
EVT-01672,TRP-013,ST-012,2025-26,2026-01-14 00:00,2026-01-16 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2026-01-16
EVT-01673,TRP-013,ST-012,2025-26,2026-01-21 00:00,2026-01-23 00:00,CDC Light Trap,Failed - Equipment/Battery,Invalid,J. Nguyen,,data_generator,2026-01-23
EVT-01674,TRP-013,ST-012,2025-26,2026-01-28 00:00,2026-01-30 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2026-01-30
EVT-01675,TRP-014,ST-013,2025-26,2025-10-01 00:00,2025-10-03 00:00,Gravid Trap,Partial,Valid,T. Singh,,data_generator,2025-10-03
EVT-01676,TRP-014,ST-013,2025-26,2025-10-08 00:00,2025-10-10 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2025-10-10
EVT-01677,TRP-014,ST-013,2025-26,2025-10-15 00:00,2025-10-17 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-10-17
EVT-01678,TRP-014,ST-013,2025-26,2025-10-22 00:00,2025-10-24 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2025-10-24
EVT-01679,TRP-014,ST-013,2025-26,2025-10-29 00:00,2025-10-31 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-10-31
EVT-01680,TRP-014,ST-013,2025-26,2025-11-05 00:00,2025-11-07 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-11-07
EVT-01681,TRP-014,ST-013,2025-26,2025-11-12 00:00,2025-11-14 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2025-11-14
EVT-01682,TRP-014,ST-013,2025-26,2025-11-19 00:00,2025-11-21 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-11-21
EVT-01683,TRP-014,ST-013,2025-26,2025-11-26 00:00,2025-11-28 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-11-28
EVT-01684,TRP-014,ST-013,2025-26,2025-12-03 00:00,2025-12-05 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2025-12-05
EVT-01685,TRP-014,ST-013,2025-26,2025-12-10 00:00,2025-12-12 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2025-12-12
EVT-01686,TRP-014,ST-013,2025-26,2025-12-17 00:00,2025-12-19 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2025-12-19
EVT-01687,TRP-014,ST-013,2025-26,2025-12-24 00:00,2025-12-26 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2025-12-26
EVT-01688,TRP-014,ST-013,2025-26,2025-12-31 00:00,2026-01-02 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2026-01-02
EVT-01689,TRP-014,ST-013,2025-26,2026-01-07 00:00,2026-01-09 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2026-01-09
EVT-01690,TRP-014,ST-013,2025-26,2026-01-14 00:00,2026-01-16 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2026-01-16
EVT-01691,TRP-014,ST-013,2025-26,2026-01-21 00:00,2026-01-23 00:00,Gravid Trap,Missing,N/A,S. O'Connell,,data_generator,2026-01-23
EVT-01692,TRP-014,ST-013,2025-26,2026-01-28 00:00,2026-01-30 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2026-01-30
EVT-01693,TRP-015,ST-014,2025-26,2025-10-01 00:00,2025-10-03 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2025-10-03
EVT-01694,TRP-015,ST-014,2025-26,2025-10-08 00:00,2025-10-10 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2025-10-10
